CustomerID,TransactionDate,TransactionAmount
210,2023-11-30,444.63661567383673
210,2024-01-31,275.19873570950057
211,2021-12-31,393.105270785628
211,2023-05-31,125.9342395385456
211,2021-11-30,222.02744369614834
211,2022-02-28,159.42782685019444
212,2021-12-30,410.0355795817994
212,2021-06-30,375.94233672771276
212,2021-10-30,341.344725760473
213,2019-07-30,278.7764580600073
213,2019-02-28,258.4441685152783
213,2020-01-30,27.02195971742396
213,2018-12-30,346.63738948412896
213,2018-11-30,123.75190309599
213,2019-02-28,738.3676732852596
213,2018-10-30,544.5142608167353
214,2024-04-30,121.77317282493576
215,2023-01-30,6.770825723990002
215,2021-12-30,143.04676704236712
215,2023-01-30,102.58414192497612
215,2021-10-30,287.5762809128251
216,2021-09-30,826.0071281249092
216,2021-06-30,54.497573379728294
216,2021-12-31,560.5007380818632
217,2019-08-30,480.53572498064256
217,2019-06-30,54.48712502693761
217,2018-09-30,414.0126777949952
217,2019-10-30,305.5096994180221
217,2018-10-30,394.5606689006763
218,2019-09-30,68.54261548660088
218,2019-12-31,113.95073106659989
218,2018-12-31,43.27853379263658
218,2022-10-31,174.4825950297054
218,2019-02-28,121.00801496093916
218,2018-08-31,154.3343360519323
218,2019-05-31,472.1509762804281
219,2021-12-31,141.72251758799166
219,2023-03-31,346.1755114891263
219,2022-01-31,301.18173015062393
219,2022-11-30,63.44033667816428
219,2023-03-31,61.32579746896383
219,2021-10-31,295.54795482960776
219,2022-02-28,127.34434002126244
219,2021-08-31,63.9083293450827
220,2022-10-31,994.6371124474289
220,2023-11-30,490.8349420296639
221,2023-07-31,220.99141707407748
222,2019-07-31,503.9251325449036
222,2019-01-31,193.81966250498573
222,2019-05-31,304.43953471448975
223,2019-09-30,538.0154060307268
223,2019-12-31,124.16820564417954
223,2020-02-29,227.7564772873812
223,2019-07-31,286.58775388712496
224,2022-07-31,122.70591742346292
224,2022-01-31,226.8254323159413
224,2022-08-31,249.52226565301447
225,2020-07-30,309.5834659448942
225,2020-07-30,425.2191470645929
225,2020-10-30,256.0310305316349
225,2023-10-30,101.08789452920493
225,2020-06-30,224.73681018941693
225,2020-07-30,348.68050994031955
225,2021-08-30,221.09655759594045
226,2024-02-29,187.4287317352578
226,2024-02-29,51.17221409745175
226,2023-11-30,284.6122131156661
226,2023-12-30,126.26558582773683
226,2023-09-30,31.263620318602165
227,2023-06-30,401.2586944770477
227,2023-09-30,249.16209616157172
228,2022-08-31,282.08280818373254
228,2022-12-31,103.8187131267702
228,2023-06-30,68.05811814989237
228,2022-10-31,463.72332706008785
228,2023-01-31,104.93181311780222
229,2023-07-30,52.373545502854476
229,2023-02-28,136.7575134178681
229,2024-02-29,307.30318784766735
229,2022-04-30,51.66673110079179
230,2020-11-30,173.60236066208074
230,2020-09-30,92.90509368412961
231,2019-06-30,137.6014024898285
231,2019-08-31,577.2330175027952
231,2019-03-31,252.0330841447962
231,2019-07-31,36.968634471822725
231,2019-10-31,109.85929520974463
232,2019-12-31,242.22731464704574
232,2020-06-30,439.88550615037974
232,2020-04-30,240.93458626092922
232,2020-04-30,765.2506117641717
232,2022-03-31,66.55050672861258
232,2019-09-30,79.0761517363362
232,2020-08-31,306.7807173770583
233,2018-11-30,369.12936762755567
233,2019-12-31,279.4562359881971
233,2018-06-30,36.678439839083055
233,2019-05-31,257.13478412257825
233,2019-04-30,416.26647323723563
234,2019-06-30,135.69654221112793
235,2019-09-30,108.2559916844504
235,2020-09-30,242.11243427982666
235,2023-02-28,159.9777201861374
235,2023-06-30,468.5380411288434
235,2019-06-30,497.49414554530046
236,2022-12-31,69.35143595185545
236,2023-09-30,134.29617790485992
236,2022-12-31,15.70232350427716
237,2022-04-30,429.286464249087
237,2023-05-30,245.23310326913773
238,2020-05-30,264.56850559785744
238,2020-06-30,687.6919586238499
238,2022-02-28,205.83855811818123
238,2021-02-28,233.79340072614832
238,2020-07-30,196.90045815226685
239,2023-03-28,397.2206921804145
239,2023-03-28,144.35000479416672
240,2019-01-28,75.47187817391044
240,2019-06-28,407.30049319446033
240,2019-02-28,468.3006154515703
240,2018-04-28,254.18878763783508
241,2024-04-30,170.69262265731498
241,2024-06-30,58.49219714614809
241,2024-03-31,335.5645424796745
241,2024-01-31,247.02255286816293
242,2020-07-31,381.8744042656833
242,2020-04-30,299.63260094292474
243,2022-12-31,664.7801848915107
243,2022-02-28,202.95412796423884
244,2023-06-30,165.81815927775514
244,2022-11-30,121.18655900288113
244,2024-01-30,275.89642604448943
244,2022-03-30,98.87672022109574
244,2024-06-30,23.695692460432912
244,2023-01-30,96.97702752949905
244,2022-09-30,147.55270818350823
244,2022-12-30,180.59277700719724
245,2023-10-31,84.93679444909787
246,2022-08-31,300.7786619180585
246,2021-08-31,354.53397716759457
247,2018-07-28,482.1714366781214
247,2018-08-28,146.38720937889374
247,2018-03-28,170.20279552007568
248,2019-06-30,309.1990456620895
248,2021-02-28,269.5128217089483
248,2020-04-30,14.03866464119593
248,2019-12-30,145.54556014851093
248,2019-06-30,377.98483298022836
248,2019-10-30,126.87218413610613
248,2022-08-30,279.68859468625766
249,2022-01-31,242.23093425398235
249,2022-08-31,170.24721456314163
249,2022-03-31,103.97742389785354
249,2023-10-31,386.76790629073315
249,2022-08-31,48.11418510956352
250,2020-03-31,161.66619645147455
250,2018-10-31,860.1584050444119
250,2021-01-31,218.57204267033993
250,2019-05-31,353.41820108204985
250,2018-09-30,262.16732739371446
250,2018-10-31,135.2571348448258
251,2023-01-31,353.0041269327782
251,2023-01-31,336.3873992893731
251,2023-01-31,382.00088002781536
252,2019-08-31,526.5479920569371
252,2020-09-30,570.1268304537709
253,2020-10-31,397.82666764887074
253,2020-10-31,193.8199441804113
254,2021-09-30,667.5693021148813
254,2020-08-30,365.57701379266894
254,2019-11-30,292.73702072356787
254,2019-11-30,482.2531823082545
254,2020-07-30,347.849242152635
254,2020-06-30,342.3320236418808
255,2024-02-29,174.10470872458083
256,2023-11-30,462.23613892234346
256,2023-11-30,147.01090726194556
256,2024-01-31,237.3957136754751
256,2024-08-31,292.06349197778997
257,2020-04-30,271.72150146409473
257,2023-03-31,542.104081746351
258,2021-11-30,194.79365935472833
258,2021-02-28,335.687126452534
258,2021-05-31,98.80905384196085
258,2021-05-31,185.87472515136673
258,2021-06-30,57.24859903113466
258,2021-04-30,294.29310877893346
258,2021-03-31,168.77060798041592
258,2021-03-31,478.19974785635014
259,2023-04-30,179.99733951241373
259,2022-09-30,413.6112902830003
260,2023-12-30,288.45535904766365
260,2024-08-30,143.81925327178166
260,2023-04-30,209.53139352123526
260,2023-05-30,134.52324301805908
261,2020-10-31,177.38728412908787
261,2020-11-30,274.2691923821885
261,2021-03-31,240.75629393061544
261,2021-04-30,344.3876038635137
261,2021-06-30,179.11165749186375
261,2020-12-31,341.7853574890461
261,2024-04-30,563.0815024018722
263,2024-04-30,28.97261689193333
263,2023-06-30,73.64925292282233
263,2023-10-30,226.54692685189326
264,2022-02-28,168.24454792906644
264,2023-03-31,208.0376669915686
264,2023-03-31,196.1947938195469
264,2022-01-31,107.63429410040406
264,2023-02-28,272.95995637081376
265,2020-05-31,102.10275983767461
265,2019-07-31,618.0727745079973
265,2019-06-30,257.140712910913
265,2019-11-30,71.32185982659621
265,2020-06-30,188.19502416131593
266,2023-07-30,210.94834381434768
266,2023-03-30,338.0219900762052
267,2019-06-30,796.7410486598799
267,2020-10-31,468.3230207143461
267,2019-11-30,564.4565633050725
268,2024-04-30,325.70442933371277
268,2022-08-30,169.34777566999196
268,2022-11-30,430.20575335800044
268,2022-09-30,154.07255259169588
268,2022-09-30,518.2720449514995
269,2023-08-31,912.1359541561885
269,2023-01-31,595.8810238593668
269,2024-03-31,148.58185729984876
269,2023-03-31,15.87819883123105
269,2023-04-30,161.5498505636148
270,2022-04-30,251.9129318307253
270,2024-04-30,197.38295544372366
270,2022-01-30,138.90021582272595
270,2021-11-30,215.39750028776535
271,2024-03-30,403.10333159574174
271,2023-07-30,430.4246234503447
271,2023-07-30,943.7323169034975
271,2023-10-30,161.67900020173542
272,2023-08-30,428.32950969189733
272,2023-06-30,64.07468660233005
272,2023-12-30,71.85328658762255
273,2023-09-30,66.83471918987397
273,2023-08-31,105.5705559085356
273,2022-03-31,406.8372300168423
273,2021-07-31,731.8817709004319
275,2023-10-30,154.6346971423472
275,2023-04-30,203.04285267504142
275,2024-04-30,139.99458913915524
276,2021-08-30,228.87232183039106
276,2021-12-30,351.01265541476425
276,2021-03-30,226.5927355457205
276,2022-03-30,178.79356394106605
276,2021-04-30,103.21245623574006
276,2021-10-30,300.5939937976332
276,2022-07-30,320.9307768228467
276,2021-12-30,203.18683610193793
277,2018-12-31,640.6480599294182
277,2021-03-31,159.56898720517074
277,2018-12-31,522.2491922841002
278,2020-03-31,220.37167443342483
278,2019-11-30,38.554109373295326
278,2020-09-30,979.1698663645634
278,2020-11-30,405.10656357784785
278,2019-12-31,103.69877800606031
279,2018-09-30,106.98352325850418
279,2019-07-30,272.8134375554389
279,2020-01-30,200.38520067717397
279,2018-09-30,228.896804878793
279,2019-04-30,102.08824661762495
280,2020-02-29,154.08786489868032
280,2020-12-31,140.79952584571998
280,2022-02-28,81.14589292663597
280,2020-10-31,196.90530338969677
281,2022-10-28,338.1406900915569
282,2021-05-31,120.63177888099538
282,2021-09-30,291.0104944862616
282,2021-11-30,370.02549680568524
283,2023-08-31,606.2579251714122
283,2023-08-31,173.42377982684815
283,2023-05-31,299.18585703991147
283,2021-08-31,377.0966442149608
284,2020-02-29,400.9876980956148
284,2019-02-28,39.023390701447134
284,2020-05-31,147.68853005313017
285,2019-03-31,285.16073545587403
285,2020-11-30,539.6602485819067
286,2019-12-31,1423.5139040201989
286,2020-07-31,466.679816113851
287,2021-12-30,73.8898264310269
287,2020-05-30,186.96283698231093
287,2021-12-30,312.30744804645246
287,2020-07-30,161.28666371370574
287,2020-04-30,376.4830800566719
287,2020-08-30,171.2467711558662
288,2018-06-30,639.2438209091418
288,2021-01-30,456.69810957234347
288,2019-02-28,312.8631696678849
288,2018-04-30,238.42431624597344
289,2022-09-30,552.2459784333921
289,2021-04-30,111.16406538808786
289,2024-08-31,95.34590692977244
289,2022-12-31,379.32754563918246
289,2021-06-30,214.0554294502115
290,2024-08-31,187.18744059016794
290,2023-11-30,265.8750027356921
290,2023-09-30,491.35712246642123
290,2023-05-31,211.7032329736026
291,2023-03-30,217.14869626037054
291,2021-11-30,28.995897373945212
293,2022-04-28,132.227278302498
293,2022-03-28,493.3307883154072
293,2021-03-28,167.1826902222424
294,2021-08-31,174.42536912334168
294,2023-12-31,63.550653683902766
294,2022-08-31,457.32332923449405
294,2021-10-31,260.1957656609335
294,2022-04-30,106.73779780507735
295,2023-08-31,217.68455295082825
295,2022-05-31,469.1623253802151
296,2022-05-29,91.07313801985372
296,2020-10-29,161.69828839681082
296,2021-02-28,57.6079234000397
296,2020-05-29,167.78586810700142
297,2021-11-30,126.98908128154599
297,2020-12-31,169.81341311027415
297,2021-06-30,412.3355646752958
297,2021-12-31,71.86591541155356
297,2023-11-30,189.74644490104632
297,2022-05-31,249.36665994602984
298,2024-04-30,223.91677729245552
298,2024-06-30,163.946363452401
298,2023-10-30,326.5898224971148
299,2018-07-31,134.29284213520722
299,2019-06-30,236.13709971110973
299,2018-05-31,355.39012277581065
299,2018-03-31,244.82628054754247
300,2023-06-30,174.65096788904987
300,2023-04-30,200.91397934392097
301,2019-03-30,288.78470055952977
303,2018-04-28,575.5571135736669
303,2018-07-28,810.2881918238104
304,2023-10-30,268.9438485096713
304,2024-04-30,79.26887864659547
304,2024-04-30,530.6075647142954
304,2024-02-29,326.7731486922966
304,2023-10-30,63.05569447727893
305,2021-07-31,154.68397629770067
305,2022-04-30,221.5310108443758
305,2022-05-31,198.47644421759736
305,2021-09-30,93.80514846244544
305,2021-05-31,141.35233455231284
305,2021-09-30,521.5525841986777
305,2022-03-31,249.67293067477374
305,2021-08-31,320.0659672341611
306,2022-06-30,51.42935276901403
307,2023-06-30,328.3649561496477
307,2021-12-30,231.24623913056664
307,2022-05-30,143.7517797033312
307,2022-12-30,219.63452744724944
308,2020-04-30,383.12261686709337
308,2019-08-31,239.1236469780181
308,2021-03-31,716.0489567259851
308,2019-09-30,455.7544068890417
308,2019-07-31,38.60209038824598
309,2023-12-30,190.32050423777045
310,2024-04-30,319.7985556888231
310,2024-05-30,359.2437486316265
311,2024-05-30,138.1574343340098
311,2023-02-28,124.58992820781953
311,2024-02-29,71.12604511024665
312,2023-08-31,223.86136342451218
312,2024-03-31,389.04924967347796
313,2023-08-30,164.2429550489853
313,2024-02-29,270.7269809385028
313,2022-11-30,34.47850132112607
313,2023-01-30,150.537100652531
314,2020-10-31,222.22684444239786
314,2020-03-31,282.4310787334942
314,2019-09-30,520.7746178673415
315,2019-09-30,357.1330937730132
315,2019-03-31,350.5211071290144
315,2019-07-31,17.684318924321467
316,2018-06-28,159.27196371959988
316,2018-02-28,219.53726908247864
317,2022-02-28,447.93882587218684
318,2022-08-31,127.11757483005843
318,2024-08-31,102.73263383606513
318,2022-01-31,17.306692515043558
318,2024-08-31,230.80965556547827
319,2022-09-30,779.1731326477832
319,2022-11-30,183.5620989059071
319,2024-07-30,299.95080956903405
319,2023-05-30,391.4675097029225
319,2023-09-30,64.49435758853195
320,2019-04-30,325.25919555499064
320,2023-02-28,137.3081743094784
321,2020-04-30,334.71953357877743
321,2020-01-31,250.2123533454979
321,2022-01-31,307.8657619087864
322,2018-10-31,46.58209658361189
322,2019-03-31,101.10476096198948
322,2018-12-31,267.2811987249897
322,2019-11-30,112.92158102243803
322,2019-03-31,258.7833129997044
323,2020-01-30,78.41461894327321
323,2021-12-30,58.321766462153036
324,2019-11-30,178.88982248145965
324,2020-01-31,50.410416732941826
324,2020-07-31,469.34185431041385
325,2022-02-28,168.3040062464229
325,2023-06-30,38.71485709421391
325,2021-09-30,426.67646168428223
325,2022-03-30,577.0513578964111
325,2022-04-30,691.4591370381953
325,2022-03-30,221.21710633663653
325,2022-07-30,173.90946681528447
326,2023-02-28,655.6467918271808
326,2022-01-30,315.981106010575
326,2021-08-30,330.0779872056474
327,2021-06-30,90.22079976093045
327,2020-03-31,113.40966228537056
327,2021-01-31,120.2120821666789
327,2020-10-31,549.612383006654
328,2022-04-30,39.18659860336938
328,2020-12-30,380.76427008977896
329,2023-04-28,306.8063093451604
330,2022-10-30,281.5926627886771
330,2022-04-30,326.0202038478877
331,2020-11-30,202.66683010462984
331,2021-04-30,777.4540973790923
331,2021-01-30,84.22811897124001
331,2023-04-30,233.60382906898408
331,2020-12-30,494.7783716981648
331,2021-05-30,480.4900240386533
332,2021-07-30,324.3982913480059
332,2021-06-30,203.63947079599288
333,2019-04-30,194.20625766182053
333,2018-09-30,384.9417280534234
333,2019-09-30,59.22880485670159
333,2020-04-30,141.3729347185447
334,2020-07-31,215.38003932755385
334,2020-03-31,235.1820040240606
334,2020-10-31,422.1393732562535
334,2020-06-30,42.89287589247659
334,2020-07-31,287.51472763162883
334,2020-04-30,92.4298164710491
335,2024-06-30,134.08731695536224
335,2024-07-31,304.9041281507775
335,2024-06-30,256.1084325928027
335,2023-10-31,579.8187442854597
336,2023-05-28,430.24102223056803
336,2024-03-28,154.54345244780953
336,2023-07-28,127.13462295776662
337,2020-08-31,531.6912145782753
338,2021-02-28,421.4873544233138
338,2018-08-31,339.377729463069
338,2018-09-30,270.4774800308488
339,2019-07-30,57.57236573997762
339,2019-08-30,173.22106008286528
339,2020-09-30,118.93169833800475
340,2019-05-31,283.58540967439774
340,2020-07-31,139.18710140367364
340,2021-05-31,302.14143771801076
340,2020-05-31,363.28610990781135
341,2021-04-29,73.52569925642445
341,2020-07-29,127.34112727721117
341,2020-10-29,73.31215860451866
341,2022-12-29,171.16933776402425
342,2022-11-30,214.5436614349295
342,2022-07-31,441.2238262511482
342,2022-05-31,403.53870355820317
342,2024-04-30,104.55114048929732
343,2021-09-30,133.33759736671624
344,2021-11-30,40.05564557855118
344,2023-06-30,530.3060359139715
344,2021-02-28,561.5645911416921
345,2021-06-30,21.67420731372749
345,2020-04-30,348.08000085314546
346,2022-05-31,123.68982176871219
346,2021-09-30,86.3784074683433
346,2021-05-31,316.6294377998139
346,2022-12-31,103.7137052266582
346,2023-05-31,49.66314727064575
347,2020-09-30,194.28887092854927
347,2021-02-28,138.81148023610518
347,2022-03-31,102.43963116561169
347,2022-06-30,43.221870714510295
347,2021-06-30,190.73544082100184
348,2021-07-30,351.5562467067419
348,2019-06-30,207.4494116696573
348,2020-06-30,151.14571906787134
350,2019-04-30,276.52428237335846
350,2019-01-30,13.70331653546809
350,2019-10-30,155.31464255419007
351,2021-09-30,177.55962479589948
351,2020-08-31,359.8210641851798
351,2021-06-30,223.44923528523393
351,2020-08-31,535.2345308898584
352,2019-10-31,429.359532066456
352,2020-02-29,453.05739861027604
352,2021-05-31,333.65761815676655
352,2019-11-30,388.57186344726506
352,2020-03-31,130.42735436767657
352,2020-11-30,185.18405229176503
353,2023-01-30,109.72463704798488
353,2021-07-30,352.4618998484097
353,2021-11-30,412.30576690357447
353,2023-02-28,336.1599867040613
354,2018-11-30,534.0465751850182
354,2018-09-30,222.54206181834908
354,2022-06-30,327.32695089726695
354,2019-10-31,169.3616274485703
354,2020-08-31,107.63284182787825
355,2022-01-30,195.09244933584125
356,2023-11-30,590.8796200447687
356,2024-04-30,351.91698951946665
356,2024-03-30,110.59382446693208
357,2020-10-30,154.26631317229473
357,2020-12-30,182.83964615829387
357,2020-06-30,226.29755310036268
357,2019-11-30,667.9495616824508
358,2021-04-30,266.91127672921994
358,2020-04-30,451.51748236451516
358,2020-02-29,42.39243729932476
358,2020-11-30,116.4575326942808
358,2020-01-31,271.3906542996127
359,2020-02-29,115.15495596628216
359,2019-10-31,142.73303063835445
359,2019-09-30,212.22824241202088
359,2021-01-31,213.09849505110904
359,2020-12-31,348.02366491314194
359,2020-11-30,404.25308876951874
359,2019-11-30,133.3653663357731
359,2020-06-30,18.155811695695515
360,2019-10-30,143.7299636043322
360,2019-06-30,382.4758483987786
360,2020-02-29,93.49841760157423
361,2020-01-31,162.86307465400114
361,2019-06-30,381.10650475245535
361,2018-12-31,663.4902351103864
361,2019-02-28,87.18123415875804
362,2019-08-30,25.128958053972756
363,2019-01-30,600.2339212460918
363,2018-06-30,131.72418774243843
363,2019-02-28,203.33554275509144
363,2019-03-30,289.3401498754753
364,2021-11-30,118.324961024034
364,2023-04-30,318.1574970958773
364,2021-09-30,468.0150181780551
365,2023-06-30,214.53269483235397
365,2021-11-30,600.6570536088759
366,2020-07-31,44.31879727186362
366,2021-01-31,139.67860120941745
366,2021-03-31,400.5963621863175
366,2020-07-31,300.48366872523934
367,2020-05-31,328.85515318561335
367,2020-01-31,284.56188601880325
367,2021-12-31,41.81669553946351
367,2021-03-31,116.0100817411448
367,2020-02-29,158.0488741630077
368,2021-08-31,59.68282650786309
368,2021-04-30,66.27190256493796
368,2020-07-31,323.9011741978878
368,2020-09-30,464.52403028056005
368,2020-03-31,369.2087975644414
368,2020-01-31,131.6067954568984
368,2020-08-31,262.078724351569
368,2020-01-31,187.4331733269815
368,2020-06-30,696.5532404855392
368,2020-03-31,393.83630068634477
369,2024-01-31,773.5957240436063
369,2024-07-31,279.86592472633316
369,2024-01-31,75.77938508293512
370,2020-06-30,921.7526629439162
370,2020-02-29,319.5263080785189
370,2020-11-30,215.2610851410704
370,2020-04-30,156.38677827496437
370,2020-05-31,362.17973889695503
371,2023-07-30,266.96064625185466
371,2020-04-30,64.98754196254059
371,2021-04-30,87.80687858067152
372,2022-01-31,691.798560647043
372,2021-01-31,278.9086014617063
372,2024-01-31,138.23579175971688
372,2022-07-31,303.48317955612714
373,2018-09-30,218.45981099331965
373,2018-07-30,63.05351012973727
373,2021-07-30,174.1988073136696
373,2018-09-30,413.2614483880562
374,2023-08-30,421.488290561292
374,2023-10-30,85.82826182489599
375,2023-11-30,278.29092712311984
375,2023-11-30,362.2340681447273
375,2023-09-30,601.1672230797915
377,2024-01-31,378.3719168528079
377,2022-06-30,908.8114567303634
378,2024-08-31,41.333247405825034
378,2023-12-31,41.45434607072054
378,2024-07-31,272.4922749261518
379,2023-07-31,397.9727105255932
379,2023-10-31,121.72173613824661
379,2023-10-31,342.28576527856
379,2024-03-31,29.769206205551555
379,2023-07-31,13.391258833428227
379,2024-04-30,454.67446487053274
380,2023-01-31,224.03610586951805
380,2024-05-31,437.8103775472387
380,2022-01-31,187.6799445124857
380,2022-11-30,282.14690670009907
380,2022-03-31,65.02314234505094
381,2023-12-31,55.2157391134666
381,2023-12-31,57.89022689563446
382,2021-11-30,164.86803490175453
382,2021-10-31,37.31740858374459
382,2022-02-28,513.2208851297602
383,2023-05-31,1050.8488173781946
384,2021-11-30,263.40061982365853
384,2023-05-31,374.14548229789386
384,2022-02-28,842.0411202648743
384,2021-12-31,50.40859952166497
384,2022-01-31,456.5727311388616
386,2023-12-30,82.02216951755153
386,2023-09-30,21.783818469007052
386,2023-10-30,157.3464573954959
386,2024-08-30,113.8302673791331
386,2023-09-30,58.48605162967667
387,2023-11-30,733.4674451861005
387,2023-12-30,661.9412526596552
387,2024-01-30,308.2904167197803
388,2023-03-28,125.1035117893033
388,2023-08-28,418.78358571193024
388,2022-04-28,254.56982101215635
389,2023-07-31,97.22703812273137
389,2024-06-30,410.7691869402966
389,2023-11-30,169.19779833006993
390,2022-06-30,547.6666255130613
390,2021-06-30,176.84348081814898
390,2023-03-31,455.6914975327146
391,2018-07-31,135.18275433305374
391,2019-07-31,185.29305639054866
391,2019-01-31,89.04806046465848
391,2021-05-31,42.502225420666726
391,2018-07-31,192.47434741248688
392,2019-09-30,113.52037494823836
392,2018-09-30,128.51215878461912
392,2018-10-30,195.79931911193339
392,2020-08-30,631.4937160044113
393,2019-02-28,584.1827730043906
394,2022-11-30,145.7431509711482
394,2022-05-31,104.84140095335518
394,2022-05-31,243.0137929585469
394,2023-10-31,350.15033022452246
394,2022-05-31,183.41629147818782
395,2019-10-30,248.96969416498456
395,2019-03-30,547.4239433546117
395,2018-07-30,398.7633882937332
396,2019-11-30,376.21474529281664
396,2023-07-30,763.7194029918786
396,2019-11-30,756.9571386230494
396,2021-11-30,549.8613702213702
396,2020-04-30,729.8863063334104
396,2021-08-30,516.9911183561788
397,2019-07-31,152.0177466936538
397,2019-06-30,329.26808267646845
397,2019-03-31,252.4084116502756
397,2020-01-31,587.8714011595525
397,2020-01-31,330.5195551751611
397,2019-07-31,133.063961423019
398,2023-11-30,266.8207500349527
398,2024-03-31,467.9050078821225
398,2024-06-30,203.4623866532237
398,2024-05-31,371.17779085528116
398,2023-08-31,978.9099596089478
398,2023-07-31,194.94440558998775
399,2023-10-30,73.05342251602305
399,2024-03-30,452.19378690840955
400,2023-11-30,123.74058827122846
400,2023-11-30,621.4052983965203
400,2022-11-30,166.09296211743984
402,2020-11-30,494.0172320308273
402,2023-02-28,55.92771183036523
402,2021-03-31,438.88576972091835
404,2020-08-31,114.92595933839004
404,2020-05-31,197.99392578615735
404,2020-09-30,810.0334813425454
404,2020-10-31,222.42475026981515
404,2020-06-30,628.6648816443956
405,2024-03-30,255.66703692639626
405,2024-05-30,22.25864221135095
405,2023-11-30,184.48155332898378
406,2021-07-31,366.8689723513496
406,2021-04-30,58.65121569502775
406,2021-06-30,395.0743274405295
406,2021-04-30,125.47235844730284
406,2021-06-30,544.4956105798091
406,2023-06-30,216.9630614824154
406,2021-04-30,68.49403544571713
407,2020-03-31,76.33095856208648
407,2020-05-31,83.64253833598131
407,2020-09-30,346.9694404161467
407,2021-04-30,123.22756169139628
407,2023-03-31,434.9715196034106
407,2020-03-31,338.45431274754463
407,2021-01-31,325.3335932732005
408,2023-10-31,651.2663909890849
408,2023-09-30,208.45557163568986
408,2023-01-31,116.28189258082861
409,2021-10-31,359.49051362443197
409,2021-10-31,154.79651820685748
409,2021-11-30,115.10840098046695
410,2021-12-31,561.5246350879388
410,2023-01-31,243.3709906512296
410,2021-10-31,159.4467073348276
410,2022-09-30,143.5459851468516
410,2021-08-31,247.275066372532
410,2021-12-31,86.14529643856034
410,2022-01-31,83.72778231787242
411,2021-01-31,301.7658182859657
411,2021-11-30,173.83249051863902
411,2021-09-30,269.17757201912923
411,2023-11-30,807.1444226381973
412,2019-08-31,427.9191534961501
412,2019-09-30,187.44556240118285
412,2019-12-31,56.40150200195371
412,2021-02-28,109.34819597404358
412,2021-08-31,570.1786439027131
413,2022-11-30,59.14681805322042
413,2021-11-30,167.33244644583922
413,2022-01-30,517.1540760597707
413,2023-02-28,669.1071114242976
413,2023-01-30,132.63440927214918
414,2021-06-30,140.9186688892209
414,2020-10-30,214.73333931177362
414,2020-01-30,476.5244948899334
414,2021-04-30,196.24829097527774
415,2020-03-30,350.1592012681234
415,2020-09-30,88.31692679039408
415,2020-02-29,308.84946197903537
415,2022-10-30,15.98982803584363
416,2021-04-30,262.27947898025224
416,2020-07-31,194.9003011110872
416,2020-05-31,183.93640950741167
416,2021-04-30,89.49004488514778
417,2024-06-30,388.94274738889754
418,2019-10-31,120.76128611250438
418,2023-01-31,125.9105498666986
418,2019-11-30,56.23613492195999
419,2022-06-30,632.3391568560759
419,2022-01-31,227.95966427355222
419,2023-06-30,21.909661301952898
419,2023-01-31,327.61015032001296
419,2022-04-30,208.0210707222419
420,2020-07-29,180.1525179665301
420,2021-02-28,138.20839169396586
420,2020-08-29,212.25855718738126
421,2020-06-30,114.4563901952177
421,2020-04-30,215.69209050167032
421,2021-07-30,443.8611655209133
421,2020-08-30,630.508769870692
421,2020-11-30,394.0257471383127
422,2024-02-29,765.3379938165247
422,2023-09-30,93.88716375812787
422,2023-04-30,22.40870837328802
422,2023-05-30,129.91900936357484
422,2023-12-30,540.9375153829494
423,2024-01-31,445.7160323048631
423,2023-08-31,45.66708792767965
424,2022-05-31,605.672315997494
425,2023-07-31,87.00169371698227
425,2022-08-31,151.92050235929483
426,2019-03-31,74.45652771407761
426,2018-12-31,134.47556309436908
426,2020-03-31,55.7889988265821
427,2021-10-31,300.22512397878756
427,2022-07-31,243.45422799479468
427,2021-03-31,39.36639060301336
427,2022-05-31,86.97986564567715
427,2023-12-31,281.09732878542866
428,2020-03-31,105.47900023425187
429,2023-08-30,356.4957780065815
429,2023-07-30,831.2045896872681
430,2020-09-30,537.312529808131
430,2020-09-30,115.0985266611814
430,2022-06-30,85.94595565450192
431,2023-06-28,159.49101198846543
431,2023-06-28,243.80580460815983
432,2019-10-31,521.0521739030041
432,2020-08-31,333.22193072940433
432,2019-01-31,401.1496210875895
432,2020-12-31,26.54269243748679
432,2019-08-31,141.53908568569315
432,2020-04-30,58.79687672415079
432,2020-04-30,236.98318144935885
433,2020-12-31,197.12185541255002
433,2020-05-31,795.0204786201633
433,2020-05-31,81.26691006349773
433,2020-06-30,416.98065533077323
433,2020-04-30,263.81228611828084
434,2024-05-30,85.2775895957457
434,2021-10-30,268.9630755458909
434,2022-03-30,180.10325790806147
435,2021-11-30,111.83718132275837
435,2022-01-31,247.15325345436008
435,2021-09-30,316.87348461745046
435,2022-09-30,243.20626301022952
435,2022-09-30,143.2015907398112
435,2022-01-31,330.6094517330607
435,2022-07-31,27.306855338497062
436,2020-12-30,166.2722340795451
436,2020-07-30,124.98169424986636
436,2021-02-28,614.9706585475931
436,2020-06-30,211.20151947993685
437,2021-01-31,74.56263288081163
437,2018-05-31,110.81476295635585
437,2018-09-30,51.65907785704283
437,2018-07-31,140.3533806352828
438,2020-04-30,687.343108201226
438,2019-06-30,115.8956097226248
439,2020-12-30,491.2336339602256
439,2019-09-30,483.9000593776096
439,2022-02-28,273.23794225384125
439,2019-09-30,222.72634570918692
439,2020-04-30,446.48483557503044
